ts,factory,line,pass,fail,yield_pct,avail_pct,perform_pct,oee_pct
2026-09-12T02:00:00Z,Molding,MLD07,1360,62,95.61,90.0,60.77,52.29
2026-09-12T02:00:00Z,Coating,COT01,1347,30,97.86,83.33,68.82,56.12
2026-09-12T02:00:00Z,Coating,COT02,2261,41,98.23,100.0,71.92,70.65
2026-09-12T02:00:00Z,Coating,COT03,1143,33,97.19,53.33,73.52,38.11
2026-09-12T02:00:00Z,Packaging,PKG04,1586,98,94.19,90.0,62.37,52.87
2026-09-12T02:00:00Z,Packaging,PKG05,1049,162,86.62,80.0,58.22,40.34
2026-09-12T02:00:00Z,Packaging,PKG06,913,77,92.26,45.0,70.98,29.47
2026-09-12T02:00:00Z,Packaging,PKG07,953,112,89.51,83.33,53.23,39.71
2026-09-12T02:00:00Z,Packaging,PKG08,1813,211,89.58,93.33,67.75,56.65
2026-09-12T02:00:00Z,Kitting,KIT03,1848,17,99.08,85.0,73.16,61.61
2026-09-12T02:00:00Z,Kitting,KIT04,2303,48,97.98,85.0,83.8,69.79
2026-09-12T02:00:00Z,Kitting,KIT05,2011,49,97.62,100.0,71.04,69.35
2026-09-12T02:00:00Z,Kitting,KIT07,2086,11,99.48,93.33,74.89,69.53
2026-09-12T02:00:00Z,Kitting,KIT08,1290,16,98.76,60.0,70.25,41.63
2026-09-12T11:00:00Z,Assembly,ASM01,1945,81,96.03,68.33,87.19,57.21
2026-09-12T11:00:00Z,Assembly,ASM02,1724,89,95.07,86.67,69.75,57.47
2026-09-12T11:00:00Z,Assembly,ASM05,1684,37,97.84,65.0,82.73,52.62
2026-09-12T11:00:00Z,Molding,MLD03,399,8,98.15,26.67,54.5,14.26
2026-09-12T11:00:00Z,Molding,MLD04,2179,6,99.73,81.67,81.05,66.02
2026-09-12T11:00:00Z,Molding,MLD05,1382,92,93.73,100.0,50.85,47.66
2026-09-12T11:00:00Z,Molding,MLD06,1120,49,95.79,81.67,53.02,41.48
2026-09-12T11:00:00Z,Coating,COT01,587,21,96.57,41.67,60.74,24.44
2026-09-12T11:00:00Z,Coating,COT02,1806,50,97.33,88.33,65.66,56.45
2026-09-12T11:00:00Z,Coating,COT03,2012,53,97.43,95.0,72.47,67.08
2026-09-12T11:00:00Z,Packaging,PKG04,1290,84,93.9,73.33,62.43,42.99
2026-09-12T11:00:00Z,Packaging,PKG06,963,80,92.33,48.33,69.64,31.08
2026-09-12T11:00:00Z,Packaging,PKG07,916,90,91.01,100.0,41.93,38.16
2026-09-12T11:00:00Z,Packaging,PKG08,591,59,90.96,38.33,53.01,18.48
2026-09-12T11:00:00Z,Kitting,KIT03,981,7,99.3,45.0,73.2,32.71
2026-09-12T11:00:00Z,Kitting,KIT04,2489,56,97.79,91.67,84.14,75.42
2026-09-12T11:00:00Z,Kitting,KIT05,1721,50,97.19,100.0,61.07,59.36
2026-09-12T11:00:00Z,Kitting,KIT07,1018,6,99.45,50.0,68.22,33.92
2026-09-12T11:00:00Z,Kitting,KIT08,479,5,99.01,26.67,58.51,15.45
2026-09-12T12:00:00Z,Assembly,ASM01,1412,41,97.2,50.0,85.44,41.52
2026-09-12T12:00:00Z,Assembly,ASM02,1716,56,96.82,83.33,70.88,57.19
2026-09-12T12:00:00Z,Assembly,ASM05,2087,63,97.07,83.33,80.61,65.21
2026-09-12T12:00:00Z,Molding,MLD04,2380,32,98.66,90.0,81.22,72.12
2026-09-12T12:00:00Z,Molding,MLD05,1543,78,95.18,93.33,59.91,53.22
2026-09-12T12:00:00Z,Molding,MLD06,1261,65,95.11,78.33,62.66,46.69
2026-09-12T12:00:00Z,Coating,COT01,1494,46,97.0,88.33,72.64,62.25
2026-09-12T12:00:00Z,Coating,COT02,1847,63,96.71,83.33,71.61,57.71
2026-09-12T12:00:00Z,Coating,COT03,1321,41,96.97,58.33,77.85,44.04
2026-09-12T12:00:00Z,Packaging,PKG04,1454,96,93.81,76.67,67.41,48.48
2026-09-12T12:00:00Z,Packaging,PKG05,767,107,87.74,63.33,53.06,29.49
2026-09-12T12:00:00Z,Packaging,PKG06,1977,180,91.65,81.67,85.21,63.78
2026-09-12T12:00:00Z,Packaging,PKG07,830,97,89.57,85.0,45.43,34.59
2026-09-12T12:00:00Z,Packaging,PKG08,444,52,89.56,21.67,71.51,13.88
2026-09-12T12:00:00Z,Kitting,KIT03,2400,50,97.94,96.67,84.5,80.01
2026-09-12T12:00:00Z,Kitting,KIT04,1873,23,98.77,71.67,80.18,56.76
2026-09-12T12:00:00Z,Kitting,KIT05,1030,23,97.79,56.67,64.07,35.51
2026-09-12T12:00:00Z,Kitting,KIT07,593,10,98.33,23.33,86.11,19.76
2026-09-12T12:00:00Z,Kitting,KIT08,2266,51,97.8,100.0,74.73,73.08
2026-09-12T13:00:00Z,Assembly,ASM01,2659,104,96.23,86.67,93.76,78.2
2026-09-12T13:00:00Z,Assembly,ASM02,1605,64,96.18,78.33,71.0,53.49
2026-09-12T13:00:00Z,Assembly,ASM05,1700,23,98.64,71.67,75.16,53.13
2026-09-12T13:00:00Z,Molding,MLD04,2290,24,98.94,90.0,77.92,69.38
2026-09-12T13:00:00Z,Molding,MLD05,917,64,93.5,65.0,52.04,31.62
2026-09-12T13:00:00Z,Molding,MLD06,1511,62,96.07,95.0,61.31,55.96
2026-09-12T13:00:00Z,Molding,MLD07,1095,31,97.27,73.33,59.05,42.12
2026-09-12T13:00:00Z,Coating,COT01,1210,46,96.35,83.33,62.8,50.42
2026-09-12T13:00:00Z,Coating,COT02,1258,48,96.35,60.0,68.01,39.32
2026-09-12T13:00:00Z,Coating,COT03,1694,58,96.7,88.33,66.1,56.46
2026-09-12T13:00:00Z,Packaging,PKG04,1309,65,95.29,71.67,63.91,43.65
2026-09-12T13:00:00Z,Packaging,PKG05,459,70,86.82,33.33,60.98,17.65
2026-09-12T13:00:00Z,Packaging,PKG06,2085,160,92.88,93.33,77.57,67.25
2026-09-12T13:00:00Z,Packaging,PKG07,554,56,90.85,55.0,46.16,23.07
2026-09-12T13:00:00Z,Packaging,PKG08,1685,199,89.44,81.67,72.07,52.64
2026-09-12T13:00:00Z,Kitting,KIT03,1691,5,99.72,73.33,77.07,56.36
2026-09-12T13:00:00Z,Kitting,KIT04,2720,69,97.51,93.33,90.57,82.42
2026-09-12T13:00:00Z,Kitting,KIT05,66,2,97.02,3.33,70.14,2.27
2026-09-12T13:00:00Z,Kitting,KIT07,2286,40,98.28,100.0,77.54,76.21
2026-09-12T13:00:00Z,Kitting,KIT08,1586,24,98.53,83.33,62.3,51.16
2026-09-12T14:00:00Z,Assembly,ASM01,47,2,96.05,1.67,85.88,1.37
2026-09-12T14:00:00Z,Assembly,ASM02,417,16,96.29,18.33,78.76,13.9
2026-09-12T14:00:00Z,Assembly,ASM05,1647,46,97.27,68.33,77.45,51.48
2026-09-12T14:00:00Z,Molding,MLD03,1468,39,97.43,80.0,67.27,52.43
2026-09-12T14:00:00Z,Molding,MLD04,2447,22,99.09,86.67,86.34,74.15
2026-09-12T14:00:00Z,Molding,MLD05,1701,84,95.29,100.0,61.54,58.64
2026-09-12T14:00:00Z,Molding,MLD06,1305,67,95.12,78.33,64.88,48.34
2026-09-12T14:00:00Z,Molding,MLD07,962,45,95.54,53.33,72.6,36.99
2026-09-12T14:00:00Z,Coating,COT01,713,31,95.87,51.67,59.94,29.69
2026-09-12T14:00:00Z,Coating,COT02,2295,81,96.6,90.0,82.49,71.72
2026-09-12T14:00:00Z,Coating,COT03,1586,36,97.76,71.67,75.43,52.85
2026-09-12T14:00:00Z,Packaging,PKG04,1899,110,94.51,91.67,73.05,63.29
2026-09-12T14:00:00Z,Packaging,PKG05,1152,178,86.64,100.0,51.14,44.31
2026-09-12T14:00:00Z,Packaging,PKG06,1832,148,92.52,80.0,79.84,59.09
2026-09-12T14:00:00Z,Packaging,PKG07,625,68,90.25,66.67,43.31,26.06
2026-09-12T14:00:00Z,Packaging,PKG08,2208,248,89.91,100.0,76.74,68.99
2026-09-12T14:00:00Z,Kitting,KIT03,1903,24,98.74,83.33,77.08,63.42
2026-09-12T14:00:00Z,Kitting,KIT04,2709,18,99.32,90.0,91.82,82.08
2026-09-12T14:00:00Z,Kitting,KIT05,1733,23,98.67,95.0,63.76,59.77
2026-09-12T14:00:00Z,Kitting,KIT07,485,5,98.88,20.0,81.79,16.17
2026-09-12T14:00:00Z,Kitting,KIT08,1695,41,97.63,78.33,71.51,54.69
2026-09-12T15:00:00Z,Assembly,ASM01,2790,74,97.4,100.0,84.26,82.07
2026-09-12T15:00:00Z,Assembly,ASM02,1556,73,95.49,70.0,77.61,51.88
2026-09-12T15:00:00Z,Assembly,ASM05,1053,24,97.73,45.0,74.8,32.89
2026-09-12T15:00:00Z,Molding,MLD03,1775,51,97.23,90.0,72.44,63.39
2026-09-12T15:00:00Z,Molding,MLD04,1339,13,99.02,55.0,74.51,40.58
2026-09-12T15:00:00Z,Molding,MLD05,1369,76,94.72,83.33,59.82,47.22
2026-09-12T15:00:00Z,Molding,MLD06,1540,64,95.98,86.67,68.59,57.05
2026-09-12T15:00:00Z,Molding,MLD07,1312,61,95.54,75.0,70.43,50.47
2026-09-12T15:00:00Z,Coating,COT01,1208,37,97.03,90.0,57.63,50.33
2026-09-12T15:00:00Z,Coating,COT02,1638,53,96.86,76.67,68.91,51.17
2026-09-12T15:00:00Z,Coating,COT03,1257,34,97.4,61.67,69.77,41.9
2026-09-12T15:00:00Z,Packaging,PKG04,1863,131,93.42,88.33,75.26,62.11
2026-09-12T15:00:00Z,Packaging,PKG05,306,41,88.18,25.0,53.36,11.76
2026-09-12T15:00:00Z,Packaging,PKG06,1696,157,91.55,78.33,76.28,54.71
2026-09-12T15:00:00Z,Packaging,PKG07,1214,126,90.57,100.0,55.87,50.6
2026-09-12T15:00:00Z,Packaging,PKG08,1824,216,89.4,86.67,73.55,56.99
2026-09-12T15:00:00Z,Kitting,KIT03,255,2,99.05,11.67,73.61,8.51
2026-09-12T15:00:00Z,Kitting,KIT04,2464,7,99.72,85.0,88.1,74.68
2026-09-12T15:00:00Z,Kitting,KIT05,1252,20,98.41,60.0,73.13,43.18
2026-09-12T15:00:00Z,Kitting,KIT07,2008,4,99.79,78.33,85.64,66.95
2026-09-12T15:00:00Z,Kitting,KIT08,1150,10,99.13,51.67,72.44,37.1
2026-09-12T16:00:00Z,Assembly,ASM01,1668,44,97.41,60.0,83.97,49.07
2026-09-12T16:00:00Z,Assembly,ASM02,1519,57,96.41,61.67,85.16,50.63
2026-09-12T16:00:00Z,Assembly,ASM05,2039,67,96.82,78.33,84.01,63.72
2026-09-12T16:00:00Z,Molding,MLD03,1639,41,97.56,88.33,67.91,58.53
2026-09-12T16:00:00Z,Molding,MLD04,1672,23,98.64,70.0,73.38,50.67
2026-09-12T16:00:00Z,Molding,MLD05,1517,71,95.51,91.67,59.74,52.31
2026-09-12T16:00:00Z,Molding,MLD06,1071,45,95.93,61.67,67.04,39.66
2026-09-12T16:00:00Z,Molding,MLD07,1277,61,95.43,78.33,65.71,49.12
2026-09-12T16:00:00Z,Coating,COT01,1179,51,95.83,71.67,71.51,49.11
2026-09-12T16:00:00Z,Coating,COT02,2503,97,96.28,98.33,82.61,78.22
2026-09-12T16:00:00Z,Packaging,PKG04,1439,74,95.13,80.0,63.02,47.96
2026-09-12T16:00:00Z,Packaging,PKG05,1084,159,87.17,100.0,47.82,41.68
2026-09-12T16:00:00Z,Packaging,PKG06,549,42,92.84,26.67,71.54,17.71
2026-09-12T16:00:00Z,Packaging,PKG07,659,74,89.96,66.67,45.81,27.47
2026-09-12T16:00:00Z,Packaging,PKG08,469,50,90.29,23.33,69.51,14.64
2026-09-12T16:00:00Z,Kitting,KIT03,2327,30,98.71,90.0,87.32,77.58
2026-09-12T16:00:00Z,Kitting,KIT04,2586,59,97.76,86.67,92.48,78.36
2026-09-12T16:00:00Z,Kitting,KIT05,1941,35,98.22,100.0,68.15,66.94
2026-09-12T16:00:00Z,Kitting,KIT07,1607,6,99.62,70.0,76.83,53.58
2026-09-12T16:00:00Z,Kitting,KIT08,2240,42,98.14,100.0,73.64,72.27
2026-09-12T17:00:00Z,Assembly,ASM01,2648,60,97.8,85.0,93.69,77.88
2026-09-12T17:00:00Z,Assembly,ASM02,1005,38,96.34,45.0,77.26,33.49
2026-09-12T17:00:00Z,Assembly,ASM05,1047,36,96.66,43.33,78.12,32.72
2026-09-12T17:00:00Z,Molding,MLD03,842,21,97.62,40.0,77.0,30.07
2026-09-12T17:00:00Z,Molding,MLD04,2175,20,99.11,91.67,72.54,65.9
2026-09-12T17:00:00Z,Molding,MLD05,1413,89,94.08,76.67,67.53,48.71
2026-09-12T17:00:00Z,Molding,MLD07,779,33,95.94,43.33,72.06,29.96
2026-09-12T17:00:00Z,Coating,COT01,1370,47,96.67,100.0,59.07,57.1
2026-09-12T17:00:00Z,Coating,COT02,1864,69,96.42,86.67,69.69,58.24
2026-09-12T17:00:00Z,Coating,COT03,2141,57,97.41,100.0,73.27,71.37
2026-09-12T17:00:00Z,Packaging,PKG04,1690,96,94.61,83.33,71.46,56.35
2026-09-12T17:00:00Z,Packaging,PKG05,546,83,86.74,41.67,58.12,21.01
2026-09-12T17:00:00Z,Packaging,PKG06,778,59,92.91,35.0,77.18,25.1
2026-09-12T17:00:00Z,Packaging,PKG07,677,73,90.25,71.67,43.6,28.2
2026-09-12T17:00:00Z,Packaging,PKG08,808,79,91.1,41.67,66.55,25.26
2026-09-12T17:00:00Z,Kitting,KIT03,2164,19,99.11,100.0,72.78,72.13
2026-09-12T17:00:00Z,Kitting,KIT04,2732,8,99.72,100.0,83.03,82.8
2026-09-12T17:00:00Z,Kitting,KIT05,1850,25,98.66,90.0,71.85,63.8
2026-09-12T17:00:00Z,Kitting,KIT07,1179,4,99.63,45.0,87.68,39.31
2026-09-12T17:00:00Z,Kitting,KIT08,1262,12,99.09,63.33,64.86,40.71
2026-09-12T18:00:00Z,Assembly,ASM01,3146,77,97.6,100.0,94.81,92.54
2026-09-12T18:00:00Z,Assembly,ASM02,898,45,95.27,41.67,75.44,29.95
2026-09-12T18:00:00Z,Assembly,ASM05,2563,175,93.61,98.33,87.02,80.1
2026-09-12T18:00:00Z,Molding,MLD03,1777,41,97.76,95.0,68.33,63.46
2026-09-12T18:00:00Z,Molding,MLD05,1426,92,93.95,100.0,52.35,49.19
2026-09-12T18:00:00Z,Molding,MLD06,458,48,90.51,30.0,62.42,16.95
2026-09-12T18:00:00Z,Molding,MLD07,1318,50,96.31,85.0,61.92,50.7
2026-09-12T18:00:00Z,Coating,COT01,1408,30,97.91,85.0,70.48,58.65
2026-09-12T18:00:00Z,Coating,COT02,1914,63,96.8,76.67,80.6,59.82
2026-09-12T18:00:00Z,Coating,COT03,1530,34,97.82,68.33,76.3,51.0
2026-09-12T18:00:00Z,Packaging,PKG04,1646,104,94.07,83.33,70.0,54.88
2026-09-12T18:00:00Z,Packaging,PKG05,176,28,86.39,13.33,58.62,6.75
2026-09-12T18:00:00Z,Packaging,PKG06,2212,193,91.98,100.0,77.59,71.36
2026-09-12T18:00:00Z,Packaging,PKG07,871,93,90.36,85.0,47.28,36.31
2026-09-12T18:00:00Z,Packaging,PKG08,186,23,88.89,10.0,65.41,5.81
2026-09-12T18:00:00Z,Kitting,KIT03,1861,39,97.95,86.67,73.07,62.03
2026-09-12T18:00:00Z,Kitting,KIT04,2221,12,99.47,75.0,90.2,67.3
2026-09-12T18:00:00Z,Kitting,KIT05,1251,23,98.22,65.0,67.58,43.15
2026-09-12T18:00:00Z,Kitting,KIT07,1030,5,99.5,41.67,82.83,34.34
2026-09-12T18:00:00Z,Kitting,KIT08,1855,17,99.09,86.67,69.68,59.84
2026-09-12T19:00:00Z,Assembly,ASM01,1428,62,95.86,46.67,93.87,41.99
2026-09-12T19:00:00Z,Assembly,ASM02,2167,107,95.32,88.33,85.79,72.23
2026-09-12T19:00:00Z,Assembly,ASM05,2095,124,94.43,81.67,84.92,65.48
2026-09-12T19:00:00Z,Molding,MLD03,1859,32,98.31,93.33,72.37,66.4
2026-09-12T19:00:00Z,Molding,MLD04,1393,28,98.05,58.33,73.8,42.21
2026-09-12T19:00:00Z,Molding,MLD05,488,33,93.59,26.67,67.38,16.82
2026-09-12T19:00:00Z,Molding,MLD06,1275,124,91.12,90.0,57.6,47.24
2026-09-12T19:00:00Z,Coating,COT01,1117,34,97.04,80.0,59.93,46.53
2026-09-12T19:00:00Z,Coating,COT02,2103,43,98.02,88.33,75.92,65.73
2026-09-12T19:00:00Z,Coating,COT03,1524,18,98.84,76.67,67.05,50.81
2026-09-12T19:00:00Z,Packaging,PKG04,1580,92,94.47,75.0,74.33,52.67
2026-09-12T19:00:00Z,Packaging,PKG05,757,112,87.09,63.33,52.81,29.13
2026-09-12T19:00:00Z,Packaging,PKG06,1433,109,92.95,58.33,85.27,46.23
2026-09-12T19:00:00Z,Packaging,PKG07,928,89,91.26,85.0,49.86,38.68
2026-09-12T19:00:00Z,Packaging,PKG08,1642,198,89.23,73.33,78.42,51.32
2026-09-12T19:00:00Z,Kitting,KIT03,1528,9,99.43,65.0,78.83,50.95
2026-09-12T19:00:00Z,Kitting,KIT04,2386,56,97.72,81.67,90.61,72.31
2026-09-12T19:00:00Z,Kitting,KIT05,29,1,97.59,1.67,60.57,0.99
2026-09-12T19:00:00Z,Kitting,KIT07,1436,1,99.9,60.0,79.86,47.87
2026-09-12T19:00:00Z,Kitting,KIT08,1461,16,98.91,65.0,73.31,47.13
2026-09-12T20:00:00Z,Assembly,ASM01,2452,70,97.22,86.67,85.6,72.13
2026-09-12T20:00:00Z,Assembly,ASM02,1759,76,95.87,71.67,85.32,58.62
2026-09-12T20:00:00Z,Assembly,ASM05,2290,60,97.46,86.67,84.73,71.57
2026-09-12T20:00:00Z,Molding,MLD03,1282,23,98.23,66.67,69.93,45.79
2026-09-12T20:00:00Z,Molding,MLD04,787,4,99.53,31.67,75.68,23.85
2026-09-12T20:00:00Z,Molding,MLD05,1328,85,93.97,78.33,62.23,45.81
2026-09-12T20:00:00Z,Molding,MLD06,1699,88,95.08,96.67,68.46,62.92
2026-09-12T20:00:00Z,Coating,COT01,1442,62,95.9,100.0,62.64,60.07
2026-09-12T20:00:00Z,Coating,COT02,1935,72,96.42,76.67,81.82,60.48
2026-09-12T20:00:00Z,Coating,COT03,1147,33,97.23,55.0,71.49,38.23
2026-09-12T20:00:00Z,Packaging,PKG04,1780,98,94.77,85.0,73.67,59.34
2026-09-12T20:00:00Z,Packaging,PKG05,1096,179,85.98,100.0,49.03,42.15
2026-09-12T20:00:00Z,Packaging,PKG06,1944,163,92.26,81.67,83.22,62.7
2026-09-12T20:00:00Z,Packaging,PKG07,554,57,90.61,48.33,52.72,23.09
2026-09-12T20:00:00Z,Packaging,PKG08,1862,197,90.42,93.33,68.93,58.17
2026-09-12T20:00:00Z,Kitting,KIT03,2307,4,99.81,100.0,77.03,76.89
2026-09-12T20:00:00Z,Kitting,KIT04,2572,28,98.93,86.67,90.89,77.93
2026-09-12T20:00:00Z,Kitting,KIT05,2129,48,97.81,100.0,75.04,73.4
2026-09-12T20:00:00Z,Kitting,KIT07,2229,25,98.88,100.0,75.13,74.29
2026-09-12T20:00:00Z,Kitting,KIT08,1789,23,98.73,86.67,67.45,57.71
2026-09-12T21:00:00Z,Assembly,ASM01,1765,51,97.18,65.0,82.2,51.92
2026-09-12T21:00:00Z,Assembly,ASM02,1187,60,95.2,55.0,75.55,39.56
2026-09-12T21:00:00Z,Assembly,ASM05,2733,56,98.01,100.0,87.13,85.39
2026-09-12T21:00:00Z,Molding,MLD03,1428,30,97.97,71.67,72.63,50.99
2026-09-12T21:00:00Z,Molding,MLD04,1772,40,97.77,65.0,84.52,53.71
2026-09-12T21:00:00Z,Molding,MLD05,1166,61,95.0,68.33,61.92,40.2
2026-09-12T21:00:00Z,Molding,MLD06,1077,40,96.43,75.0,55.17,39.9
2026-09-12T21:00:00Z,Molding,MLD07,198,6,97.28,13.33,58.63,7.6
2026-09-12T21:00:00Z,Coating,COT01,902,23,97.49,56.67,68.04,37.59
2026-09-12T21:00:00Z,Coating,COT02,2331,46,98.07,95.0,78.2,72.86
2026-09-12T21:00:00Z,Coating,COT03,1292,27,97.96,70.0,62.82,43.07
2026-09-12T21:00:00Z,Packaging,PKG04,1274,77,94.3,66.67,67.53,42.45
2026-09-12T21:00:00Z,Packaging,PKG05,1022,158,86.57,78.33,57.94,39.29
2026-09-12T21:00:00Z,Packaging,PKG06,355,29,92.36,16.67,74.3,11.44
2026-09-12T21:00:00Z,Packaging,PKG07,874,103,89.47,78.33,51.95,36.41
2026-09-12T21:00:00Z,Packaging,PKG08,1422,144,90.8,70.0,69.94,44.45
2026-09-12T21:00:00Z,Kitting,KIT03,1798,25,98.6,76.67,79.29,59.94
2026-09-12T21:00:00Z,Kitting,KIT04,2600,31,98.83,95.0,83.91,78.78
2026-09-12T21:00:00Z,Kitting,KIT05,1465,26,98.25,85.0,60.48,50.51
2026-09-12T21:00:00Z,Kitting,KIT07,2016,23,98.87,81.67,83.22,67.2
2026-09-12T21:00:00Z,Kitting,KIT08,1801,17,99.04,83.33,70.39,58.1
2026-09-12T22:00:00Z,Assembly,ASM01,3025,61,98.01,96.67,93.9,88.96
2026-09-12T22:00:00Z,Assembly,ASM02,1791,81,95.65,80.0,78.03,59.71
2026-09-12T22:00:00Z,Assembly,ASM05,1530,42,97.33,65.0,75.56,47.8
2026-09-12T22:00:00Z,Molding,MLD03,1827,66,96.52,91.67,73.74,65.24
2026-09-12T22:00:00Z,Molding,MLD04,1659,7,99.57,58.33,86.55,50.27
2026-09-12T22:00:00Z,Molding,MLD05,1473,65,95.76,100.0,53.04,50.79
2026-09-12T22:00:00Z,Molding,MLD06,1189,62,95.04,80.0,57.93,44.04
2026-09-12T22:00:00Z,Molding,MLD07,498,24,95.32,31.67,63.47,19.16
2026-09-12T22:00:00Z,Coating,COT01,1339,53,96.16,81.67,71.03,55.78
2026-09-12T22:00:00Z,Coating,COT02,1116,38,96.68,46.67,77.3,34.88
2026-09-12T22:00:00Z,Coating,COT03,1580,45,97.23,83.33,65.02,52.68
2026-09-12T22:00:00Z,Packaging,PKG04,1717,81,95.5,83.33,71.92,57.24
2026-09-12T22:00:00Z,Packaging,PKG05,1111,151,88.06,78.33,61.94,42.73
2026-09-12T22:00:00Z,Packaging,PKG07,759,84,90.06,70.0,50.19,31.64
2026-09-12T22:00:00Z,Packaging,PKG08,1470,150,90.72,73.33,69.05,45.94
2026-09-12T22:00:00Z,Kitting,KIT03,1604,38,97.71,70.0,78.16,53.46
2026-09-12T22:00:00Z,Kitting,KIT04,2258,41,98.21,75.0,92.89,68.42
2026-09-12T22:00:00Z,Kitting,KIT05,1330,28,97.9,71.67,65.34,45.85
2026-09-12T22:00:00Z,Kitting,KIT07,1704,10,99.42,75.0,76.19,56.81
2026-09-12T22:00:00Z,Kitting,KIT08,1473,35,97.66,75.0,64.86,47.51
2026-09-12T23:00:00Z,Assembly,ASM01,1156,30,97.5,43.33,80.44,33.99
2026-09-12T23:00:00Z,Assembly,ASM02,2377,68,97.22,95.0,85.8,79.25
2026-09-12T23:00:00Z,Assembly,ASM05,2334,76,96.86,98.33,76.59,72.94
2026-09-12T23:00:00Z,Molding,MLD03,1430,41,97.18,80.0,65.69,51.07
2026-09-12T23:00:00Z,Molding,MLD04,2439,28,98.88,86.67,86.24,73.9
2026-09-12T23:00:00Z,Molding,MLD05,520,30,94.51,31.67,59.96,17.94
2026-09-12T23:00:00Z,Molding,MLD07,903,31,96.64,53.33,67.37,34.72
2026-09-12T23:00:00Z,Coating,COT01,1297,51,96.18,90.0,62.42,54.03
2026-09-12T23:00:00Z,Coating,COT02,2307,80,96.64,98.33,75.87,72.11
2026-09-12T23:00:00Z,Coating,COT03,1735,30,98.31,80.0,73.52,57.82
2026-09-12T23:00:00Z,Packaging,PKG04,1627,93,94.58,86.67,66.16,54.23
2026-09-12T23:00:00Z,Packaging,PKG05,1107,156,87.68,78.33,62.01,42.59
2026-09-12T23:00:00Z,Packaging,PKG07,549,52,91.42,56.67,44.14,22.87
2026-09-12T23:00:00Z,Packaging,PKG08,2057,202,91.07,98.33,71.79,64.29
2026-09-12T23:00:00Z,Kitting,KIT03,1963,35,98.27,80.0,83.24,65.44
2026-09-12T23:00:00Z,Kitting,KIT04,2194,51,97.72,75.0,90.7,66.48
2026-09-12T23:00:00Z,Kitting,KIT05,1396,22,98.45,78.33,62.44,48.15
2026-09-12T23:00:00Z,Kitting,KIT07,1413,12,99.19,61.67,77.02,47.11
2026-09-12T23:00:00Z,Kitting,KIT08,1424,24,98.34,75.0,62.29,45.94
2026-09-13T00:00:00Z,Assembly,ASM01,2469,94,96.35,90.0,83.74,72.62
2026-09-13T00:00:00Z,Assembly,ASM02,497,19,96.23,23.33,73.77,16.56
2026-09-13T00:00:00Z,Assembly,ASM05,1632,58,96.58,70.0,75.44,51.01
2026-09-13T00:00:00Z,Molding,MLD03,2102,58,97.33,100.0,77.13,75.07
2026-09-13T00:00:00Z,Molding,MLD04,323,6,98.16,13.33,74.83,9.79
2026-09-13T00:00:00Z,Molding,MLD06,688,27,96.21,46.67,56.73,25.47
2026-09-13T00:00:00Z,Molding,MLD07,1035,33,96.88,63.33,64.9,39.82
2026-09-13T00:00:00Z,Coating,COT01,571,24,95.89,38.33,64.71,23.79
2026-09-13T00:00:00Z,Coating,COT02,2265,53,97.72,88.33,81.99,70.77
2026-09-13T00:00:00Z,Coating,COT03,1566,30,98.13,78.33,67.93,52.22
2026-09-13T00:00:00Z,Packaging,PKG04,1356,84,94.19,70.0,68.58,45.21
2026-09-13T00:00:00Z,Packaging,PKG05,812,117,87.4,75.0,47.65,31.23
2026-09-13T00:00:00Z,Packaging,PKG06,864,81,91.41,38.33,79.56,27.88
2026-09-13T00:00:00Z,Packaging,PKG07,161,18,90.06,15.0,49.55,6.69
2026-09-13T00:00:00Z,Packaging,PKG08,1486,145,91.11,70.0,72.81,46.44
2026-09-13T00:00:00Z,Kitting,KIT03,1308,4,99.7,56.67,77.16,43.59
2026-09-13T00:00:00Z,Kitting,KIT04,1693,20,98.81,66.67,77.9,51.31
2026-09-13T00:00:00Z,Kitting,KIT05,1602,17,98.95,76.67,72.82,55.24
2026-09-13T00:00:00Z,Kitting,KIT07,909,8,99.08,35.0,87.42,30.31
2026-09-13T00:00:00Z,Kitting,KIT08,1667,21,98.77,85.0,64.06,53.78
2026-09-13T01:00:00Z,Assembly,ASM01,2411,65,97.38,90.0,80.9,70.91
2026-09-13T01:00:00Z,Assembly,ASM02,2103,71,96.74,100.0,72.46,70.1
2026-09-13T01:00:00Z,Assembly,ASM05,2178,55,97.52,81.67,85.48,68.07
2026-09-13T01:00:00Z,Molding,MLD03,1739,46,97.4,80.0,79.7,62.11
2026-09-13T01:00:00Z,Molding,MLD04,2460,22,99.1,100.0,75.23,74.55
2026-09-13T01:00:00Z,Molding,MLD06,1313,79,94.3,78.33,65.84,48.63
2026-09-13T01:00:00Z,Coating,COT01,1050,35,96.79,76.67,58.94,43.74
2026-09-13T01:00:00Z,Coating,COT02,1177,47,96.2,48.33,79.1,36.78
2026-09-13T01:00:00Z,Coating,COT03,1976,52,97.46,88.33,76.52,65.88
2026-09-13T01:00:00Z,Packaging,PKG04,1807,127,93.42,96.67,66.7,60.23
2026-09-13T01:00:00Z,Packaging,PKG05,1000,164,85.89,73.33,61.05,38.45
2026-09-13T01:00:00Z,Packaging,PKG06,1541,138,91.8,76.67,70.63,49.71
2026-09-13T01:00:00Z,Packaging,PKG07,949,87,91.6,100.0,43.16,39.53
2026-09-13T01:00:00Z,Packaging,PKG08,1298,148,89.77,68.33,66.15,40.58
